,Date,Name of State / UT,Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
1239,2020-04-24,Andaman and Nicobar Islands,11,11.7401,92.6586,0,22
1240,2020-04-24,Andhra Pradesh,141,15.9129,79.74,27,895
1241,2020-04-24,Arunachal Pradesh,1,28.218000000000004,94.7278,0,1
1242,2020-04-24,Assam,19,26.2006,92.9376,1,36
1243,2020-04-24,Bihar,46,25.0961,85.3131,2,153
1244,2020-04-24,Chandigarh,14,30.7333,76.7794,0,27
1245,2020-04-24,Chhattisgarh,28,21.2787,81.8661,0,36
1246,2020-04-24,Delhi,808,28.7041,77.1025,50,2376
1247,2020-04-24,Goa,7,15.2993,74.124,0,7
1248,2020-04-24,Gujarat,258,22.2587,71.1924,112,2624
1249,2020-04-24,Haryana,156,29.0588,76.0856,3,272
1250,2020-04-24,Himachal Pradesh,18,31.1048,77.1734,1,40
1251,2020-04-24,Jammu and Kashmir,92,33.7782,76.5762,5,427
1252,2020-04-24,Jharkhand,8,23.6102,85.2799,3,53
1253,2020-04-24,Karnataka,145,15.3173,75.7139,17,445
1254,2020-04-24,Kerala,324,10.8505,76.2711,3,447
1255,2020-04-24,Ladakh,14,34.2996,78.2932,0,18
1256,2020-04-24,Madhya Pradesh,203,22.9734,78.6569,83,1699
1257,2020-04-24,Maharashtra,840,19.7515,75.7139,283,6430
1258,2020-04-24,Manipur,2,24.6637,93.9063,0,2
1259,2020-04-24,Meghalaya,0,25.467,91.3662,1,12
1260,2020-04-24,Mizoram,0,23.1645,92.9376,0,1
1261,2020-04-24,Odisha,33,20.9517,85.0985,1,90
1262,2020-04-24,Puducherry,3,11.9416,79.8083,0,7
1263,2020-04-24,Punjab,65,31.1471,75.3412,16,277
1264,2020-04-24,Rajasthan,230,27.0238,74.2179,27,1964
1265,2020-04-24,Tamil Nadu,752,11.1271,78.6569,20,1683
1266,2020-04-24,Telengana,197,18.1124,79.0193,24,960
1267,2020-04-24,Tripura,1,23.9408,91.9882,0,2
1268,2020-04-24,Uttar Pradesh,206,26.8467,80.9462,24,1510
1269,2020-04-24,Uttarakhand,24,30.0668,79.0193,0,47
1270,2020-04-24,West Bengal,103,22.9868,87.855,15,514
