,Date,Name of State / UT,Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
526,2020-04-01,Andaman and Nicobar Islands,1,11.7401,92.6586,0,10
527,2020-04-01,Andhra Pradesh,0,15.9129,79.74,0,83
528,2020-04-01,Assam,0,26.2006,92.9376,0,1
529,2020-04-01,Bihar,0,25.0961,85.3131,1,23
530,2020-04-01,Chandigarh,0,30.7333,76.7794,0,16
531,2020-04-01,Chhattisgarh,2,21.2787,81.8661,0,9
532,2020-04-01,Delhi,6,28.7041,77.1025,2,152
533,2020-04-01,Goa,0,15.2993,74.124,0,5
534,2020-04-01,Gujarat,5,22.2587,71.1924,6,82
535,2020-04-01,Haryana,21,29.0588,76.0856,0,43
536,2020-04-01,Himachal Pradesh,0,31.1048,77.1734,1,3
537,2020-04-01,Jammu and Kashmir,2,33.7782,76.5762,2,62
538,2020-04-01,Jharkhand,0,23.6102,85.2799,0,1
539,2020-04-01,Karnataka,8,15.3173,75.7139,3,101
540,2020-04-01,Kerala,23,10.8505,76.2711,2,241
541,2020-04-01,Ladakh,3,34.2996,78.2932,0,13
542,2020-04-01,Madhya Pradesh,0,22.9734,78.6569,3,66
543,2020-04-01,Maharashtra,39,19.7515,75.7139,9,302
544,2020-04-01,Manipur,0,24.6637,93.9063,0,1
545,2020-04-01,Mizoram,0,23.1645,92.9376,0,1
546,2020-04-01,Odisha,0,20.9517,85.0985,0,4
547,2020-04-01,Puducherry,1,11.9416,79.8083,0,3
548,2020-04-01,Punjab,1,31.1471,75.3412,3,42
549,2020-04-01,Rajasthan,3,27.0238,74.2179,0,93
550,2020-04-01,Tamil Nadu,6,11.1271,78.6569,1,234
551,2020-04-01,Telengana,1,18.1124,79.0193,3,96
552,2020-04-01,Uttar Pradesh,14,26.8467,80.9462,2,103
553,2020-04-01,Uttarakhand,2,30.0668,79.0193,0,7
