,Date,Name of State / UT,Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
391,2020-03-27,Andaman and Nicobar Islands,0,11.7401,92.6586,0,1
392,2020-03-27,Andhra Pradesh,1,15.9129,79.74,0,12
393,2020-03-27,Bihar,0,25.0961,85.3131,1,6
394,2020-03-27,Chandigarh,0,30.7333,76.7794,0,7
395,2020-03-27,Chhattisgarh,0,21.2787,81.8661,0,6
396,2020-03-27,Delhi,6,28.7041,77.1025,1,36
397,2020-03-27,Goa,0,15.2993,74.124,0,3
398,2020-03-27,Gujarat,0,22.2587,71.1924,3,43
399,2020-03-27,Haryana,11,29.0588,76.0856,0,30
400,2020-03-27,Himachal Pradesh,0,31.1048,77.1734,1,3
401,2020-03-27,Jammu and Kashmir,1,33.7782,76.5762,1,13
402,2020-03-27,Karnataka,3,15.3173,75.7139,2,55
403,2020-03-27,Kerala,11,10.8505,76.2711,0,137
404,2020-03-27,Ladakh,3,34.2996,78.2932,0,13
405,2020-03-27,Madhya Pradesh,0,22.9734,78.6569,1,20
406,2020-03-27,Maharashtra,15,19.7515,75.7139,4,130
407,2020-03-27,Manipur,0,24.6637,93.9063,0,1
408,2020-03-27,Mizoram,0,23.1645,92.9376,0,1
409,2020-03-27,Odisha,0,20.9517,85.0985,0,2
410,2020-03-27,Puducherry,0,11.9416,79.8083,0,1
411,2020-03-27,Punjab,0,31.1471,75.3412,1,33
412,2020-03-27,Rajasthan,3,27.0238,74.2179,0,41
413,2020-03-27,Tamil Nadu,1,11.1271,78.6569,1,29
414,2020-03-27,Telengana,1,18.1124,79.0193,0,45
415,2020-03-27,Uttar Pradesh,11,26.8467,80.9462,0,41
416,2020-03-27,Uttarakhand,0,30.0668,79.0193,0,5
417,2020-03-27,West Bengal,0,22.9868,87.855,1,10
