,Date,Name of State / UT,Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
72,2020-03-09,Delhi,0,28.7041,77.1025,0,4
73,2020-03-09,Haryana,0,29.0588,76.0856,0,14
74,2020-03-09,Karnataka,0,15.3173,75.7139,0,1
75,2020-03-09,Kerala,3,10.8505,76.2711,0,9
76,2020-03-09,Maharashtra,0,19.7515,75.7139,0,2
77,2020-03-09,Punjab,0,31.1471,75.3412,0,1
78,2020-03-09,Rajasthan,0,27.0238,74.2179,0,1
79,2020-03-09,Tamil Nadu,0,11.1271,78.6569,0,1
80,2020-03-09,Telengana,0,18.1124,79.0193,0,1
81,2020-03-09,Union Territory of Jammu and Kashmir,0,33.7782,76.5762,0,1
82,2020-03-09,Union Territory of Ladakh,0,34.2996,78.2932,0,2
83,2020-03-09,Uttar Pradesh,0,26.8467,80.9462,0,7
