,Date,Name of State / UT,Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
1495,2020-05-02,Andaman and Nicobar Islands,16,11.7401,92.6586,0,33
1496,2020-05-02,Andhra Pradesh,403,15.9129,79.74,33,1463
1497,2020-05-02,Arunachal Pradesh,1,28.218000000000004,94.7278,0,1
1498,2020-05-02,Assam,32,26.2006,92.9376,1,43
1499,2020-05-02,Bihar,98,25.0961,85.3131,3,471
1500,2020-05-02,Chandigarh,17,30.7333,76.7794,0,88
1501,2020-05-02,Chhattisgarh,36,21.2787,81.8661,0,43
1502,2020-05-02,Delhi,1167,28.7041,77.1025,61,3738
1503,2020-05-02,Goa,7,15.2993,74.124,0,7
1504,2020-05-02,Gujarat,735,22.2587,71.1924,236,4721
1505,2020-05-02,Haryana,227,29.0588,76.0856,4,360
1506,2020-05-02,Himachal Pradesh,30,31.1048,77.1734,1,40
1507,2020-05-02,Jammu and Kashmir,247,33.7782,76.5762,8,639
1508,2020-05-02,Jharkhand,20,23.6102,85.2799,3,111
1509,2020-05-02,Karnataka,251,15.3173,75.7139,22,589
1510,2020-05-02,Kerala,392,10.8505,76.2711,4,497
1511,2020-05-02,Ladakh,17,34.2996,78.2932,0,22
1512,2020-05-02,Madhya Pradesh,524,22.9734,78.6569,145,2719
1513,2020-05-02,Maharashtra,1879,19.7515,75.7139,485,11506
1514,2020-05-02,Manipur,2,24.6637,93.9063,0,2
1515,2020-05-02,Meghalaya,0,25.467,91.3662,1,12
1516,2020-05-02,Mizoram,0,23.1645,92.9376,0,1
1517,2020-05-02,Odisha,55,20.9517,85.0985,1,149
1518,2020-05-02,Puducherry,5,11.9416,79.8083,0,8
1519,2020-05-02,Punjab,90,31.1471,75.3412,19,480
1520,2020-05-02,Rajasthan,1116,27.0238,74.2179,62,2666
1521,2020-05-02,Tamil Nadu,1312,11.1271,78.6569,28,2526
1522,2020-05-02,Telengana,441,18.1124,79.0193,26,1039
1523,2020-05-02,Tripura,2,23.9408,91.9882,0,2
1524,2020-05-02,Uttar Pradesh,654,26.8467,80.9462,42,2328
1525,2020-05-02,Uttarakhand,36,30.0668,79.0193,0,58
1526,2020-05-02,West Bengal,139,22.9868,87.855,33,795
