,Date,Name of State / UT,Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
176,2020-03-17,Andhra Pradesh,0,15.9129,79.74,0,1
177,2020-03-17,Delhi,2,28.7041,77.1025,1,8
178,2020-03-17,Haryana,0,29.0588,76.0856,0,15
179,2020-03-17,Karnataka,0,15.3173,75.7139,1,11
180,2020-03-17,Kerala,3,10.8505,76.2711,0,26
181,2020-03-17,Maharashtra,0,19.7515,75.7139,1,39
182,2020-03-17,Odisha,0,20.9517,85.0985,0,1
183,2020-03-17,Punjab,0,31.1471,75.3412,0,1
184,2020-03-17,Rajasthan,3,27.0238,74.2179,0,4
185,2020-03-17,Tamil Nadu,0,11.1271,78.6569,0,1
186,2020-03-17,Telengana,1,18.1124,79.0193,0,5
187,2020-03-17,Union Territory of Jammu and Kashmir,0,33.7782,76.5762,0,3
188,2020-03-17,Union Territory of Ladakh,0,34.2996,78.2932,0,6
189,2020-03-17,Uttar Pradesh,5,26.8467,80.9462,0,15
190,2020-03-17,Uttarakhand,0,30.0668,79.0193,0,1
