,Date,Name of State / UT,Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
121,2020-03-13,Andhra Pradesh,0,15.9129,79.74,0,1
122,2020-03-13,Delhi,0,28.7041,77.1025,0,6
123,2020-03-13,Haryana,0,29.0588,76.0856,0,14
124,2020-03-13,Karnataka,0,15.3173,75.7139,1,5
125,2020-03-13,Kerala,3,10.8505,76.2711,0,17
126,2020-03-13,Maharashtra,0,19.7515,75.7139,0,11
127,2020-03-13,Punjab,0,31.1471,75.3412,0,1
128,2020-03-13,Rajasthan,0,27.0238,74.2179,0,3
129,2020-03-13,Tamil Nadu,0,11.1271,78.6569,0,1
130,2020-03-13,Telengana,0,18.1124,79.0193,0,1
131,2020-03-13,Union Territory of Jammu and Kashmir,0,33.7782,76.5762,0,1
132,2020-03-13,Union Territory of Ladakh,0,34.2996,78.2932,0,3
133,2020-03-13,Uttar Pradesh,0,26.8467,80.9462,0,11
