,Date,Name of State / UT,Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
672,2020-04-06,Andaman and Nicobar Islands,0,11.7401,92.6586,0,10
673,2020-04-06,Andhra Pradesh,1,15.9129,79.74,3,226
674,2020-04-06,Arunachal Pradesh,0,28.218000000000004,94.7278,0,1
675,2020-04-06,Assam,0,26.2006,92.9376,0,26
676,2020-04-06,Bihar,0,25.0961,85.3131,1,30
677,2020-04-06,Chandigarh,0,30.7333,76.7794,0,18
678,2020-04-06,Chhattisgarh,3,21.2787,81.8661,0,9
679,2020-04-06,Delhi,18,28.7041,77.1025,7,503
680,2020-04-06,Goa,0,15.2993,74.124,0,7
681,2020-04-06,Gujarat,18,22.2587,71.1924,11,122
682,2020-04-06,Haryana,25,29.0588,76.0856,1,84
683,2020-04-06,Himachal Pradesh,1,31.1048,77.1734,1,13
684,2020-04-06,Jammu and Kashmir,4,33.7782,76.5762,2,106
685,2020-04-06,Jharkhand,0,23.6102,85.2799,0,3
686,2020-04-06,Karnataka,12,15.3173,75.7139,4,151
687,2020-04-06,Kerala,55,10.8505,76.2711,2,314
688,2020-04-06,Ladakh,10,34.2996,78.2932,0,14
689,2020-04-06,Madhya Pradesh,0,22.9734,78.6569,9,165
690,2020-04-06,Maharashtra,42,19.7515,75.7139,45,690
691,2020-04-06,Manipur,0,24.6637,93.9063,0,2
692,2020-04-06,Mizoram,0,23.1645,92.9376,0,1
693,2020-04-06,Odisha,2,20.9517,85.0985,0,21
694,2020-04-06,Puducherry,1,11.9416,79.8083,0,5
695,2020-04-06,Punjab,4,31.1471,75.3412,6,68
696,2020-04-06,Rajasthan,21,27.0238,74.2179,0,253
697,2020-04-06,Tamil Nadu,8,11.1271,78.6569,5,571
698,2020-04-06,Telengana,34,18.1124,79.0193,7,321
699,2020-04-06,Uttar Pradesh,19,26.8467,80.9462,2,227
700,2020-04-06,Uttarakhand,4,30.0668,79.0193,0,26
701,2020-04-06,West Bengal,10,22.9868,87.855,3,80
