,Date,Name of State / UT,Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
702,2020-04-07,Andaman and Nicobar Islands,0,11.7401,92.6586,0,10
703,2020-04-07,Andhra Pradesh,1,15.9129,79.74,3,266
704,2020-04-07,Arunachal Pradesh,0,28.218000000000004,94.7278,0,1
705,2020-04-07,Assam,0,26.2006,92.9376,0,26
706,2020-04-07,Bihar,0,25.0961,85.3131,1,32
707,2020-04-07,Chandigarh,0,30.7333,76.7794,0,18
708,2020-04-07,Chhattisgarh,8,21.2787,81.8661,0,10
709,2020-04-07,Delhi,19,28.7041,77.1025,7,523
710,2020-04-07,Goa,0,15.2993,74.124,0,7
711,2020-04-07,Gujarat,22,22.2587,71.1924,12,144
712,2020-04-07,Haryana,25,29.0588,76.0856,1,90
713,2020-04-07,Himachal Pradesh,2,31.1048,77.1734,1,13
714,2020-04-07,Jammu and Kashmir,4,33.7782,76.5762,2,109
715,2020-04-07,Jharkhand,0,23.6102,85.2799,0,4
716,2020-04-07,Karnataka,12,15.3173,75.7139,4,151
717,2020-04-07,Kerala,58,10.8505,76.2711,2,327
718,2020-04-07,Ladakh,10,34.2996,78.2932,0,14
719,2020-04-07,Madhya Pradesh,0,22.9734,78.6569,9,165
720,2020-04-07,Maharashtra,56,19.7515,75.7139,45,748
721,2020-04-07,Manipur,0,24.6637,93.9063,0,2
722,2020-04-07,Mizoram,0,23.1645,92.9376,0,1
723,2020-04-07,Odisha,2,20.9517,85.0985,0,21
724,2020-04-07,Puducherry,1,11.9416,79.8083,0,5
725,2020-04-07,Punjab,4,31.1471,75.3412,6,76
726,2020-04-07,Rajasthan,21,27.0238,74.2179,3,288
727,2020-04-07,Tamil Nadu,8,11.1271,78.6569,5,621
728,2020-04-07,Telengana,34,18.1124,79.0193,7,321
729,2020-04-07,Tripura,0,23.9408,91.9882,0,1
730,2020-04-07,Uttar Pradesh,21,26.8467,80.9462,3,305
731,2020-04-07,Uttarakhand,5,30.0668,79.0193,0,31
732,2020-04-07,West Bengal,13,22.9868,87.855,3,91
