,Date,Name of State / UT,Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
764,2020-04-09,Andaman and Nicobar Islands,0,11.7401,92.6586,0,11
765,2020-04-09,Andhra Pradesh,6,15.9129,79.74,4,348
766,2020-04-09,Arunachal Pradesh,0,28.218000000000004,94.7278,0,1
767,2020-04-09,Assam,0,26.2006,92.9376,0,28
768,2020-04-09,Bihar,0,25.0961,85.3131,1,38
769,2020-04-09,Chandigarh,7,30.7333,76.7794,0,18
770,2020-04-09,Chhattisgarh,9,21.2787,81.8661,0,10
771,2020-04-09,Delhi,21,28.7041,77.1025,9,669
772,2020-04-09,Goa,0,15.2993,74.124,0,7
773,2020-04-09,Gujarat,25,22.2587,71.1924,16,179
774,2020-04-09,Haryana,28,29.0588,76.0856,3,147
775,2020-04-09,Himachal Pradesh,2,31.1048,77.1734,1,18
776,2020-04-09,Jammu and Kashmir,4,33.7782,76.5762,4,158
777,2020-04-09,Jharkhand,0,23.6102,85.2799,0,4
778,2020-04-09,Karnataka,28,15.3173,75.7139,5,181
779,2020-04-09,Kerala,83,10.8505,76.2711,2,345
780,2020-04-09,Ladakh,10,34.2996,78.2932,0,14
781,2020-04-09,Madhya Pradesh,0,22.9734,78.6569,13,229
782,2020-04-09,Maharashtra,117,19.7515,75.7139,72,1135
783,2020-04-09,Manipur,1,24.6637,93.9063,0,1
784,2020-04-09,Mizoram,0,23.1645,92.9376,0,1
785,2020-04-09,Odisha,2,20.9517,85.0985,1,42
786,2020-04-09,Puducherry,1,11.9416,79.8083,0,5
787,2020-04-09,Punjab,4,31.1471,75.3412,8,101
788,2020-04-09,Rajasthan,21,27.0238,74.2179,3,381
789,2020-04-09,Tamil Nadu,21,11.1271,78.6569,8,738
790,2020-04-09,Telengana,35,18.1124,79.0193,7,427
791,2020-04-09,Tripura,0,23.9408,91.9882,0,1
792,2020-04-09,Uttar Pradesh,27,26.8467,80.9462,4,361
793,2020-04-09,Uttarakhand,5,30.0668,79.0193,0,33
794,2020-04-09,West Bengal,16,22.9868,87.855,5,103
