,Date,Name of State / UT,Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
919,2020-04-14,Andaman and Nicobar Islands,10,11.7401,92.6586,0,11
920,2020-04-14,Andhra Pradesh,14,15.9129,79.74,9,473
921,2020-04-14,Arunachal Pradesh,0,28.218000000000004,94.7278,0,1
922,2020-04-14,Assam,0,26.2006,92.9376,1,21
923,2020-04-14,Bihar,26,25.0961,85.3131,1,66
924,2020-04-14,Chandigarh,7,30.7333,76.7794,0,21
925,2020-04-14,Chhattisgarh,10,21.2787,81.8661,0,31
926,2020-04-14,Delhi,30,28.7041,77.1025,28,1510
927,2020-04-14,Goa,5,15.2993,74.124,0,7
928,2020-04-14,Gujarat,55,22.2587,71.1924,26,617
929,2020-04-14,Haryana,34,29.0588,76.0856,3,199
930,2020-04-14,Himachal Pradesh,13,31.1048,77.1734,1,32
931,2020-04-14,Jammu and Kashmir,16,33.7782,76.5762,4,270
932,2020-04-14,Jharkhand,0,23.6102,85.2799,2,24
933,2020-04-14,Karnataka,65,15.3173,75.7139,9,258
934,2020-04-14,Kerala,198,10.8505,76.2711,3,379
935,2020-04-14,Ladakh,10,34.2996,78.2932,0,15
936,2020-04-14,Madhya Pradesh,50,22.9734,78.6569,50,730
937,2020-04-14,Maharashtra,229,19.7515,75.7139,160,2337
938,2020-04-14,Manipur,1,24.6637,93.9063,0,2
939,2020-04-14,Meghalaya,0,25.467,91.3662,0,1
940,2020-04-14,Mizoram,0,23.1645,92.9376,0,1
941,2020-04-14,Odisha,18,20.9517,85.0985,1,55
942,2020-04-14,Puducherry,1,11.9416,79.8083,0,7
943,2020-04-14,Punjab,14,31.1471,75.3412,12,176
944,2020-04-14,Rajasthan,133,27.0238,74.2179,3,879
945,2020-04-14,Tamil Nadu,58,11.1271,78.6569,11,1173
946,2020-04-14,Telengana,100,18.1124,79.0193,17,624
947,2020-04-14,Tripura,0,23.9408,91.9882,0,2
948,2020-04-14,Uttar Pradesh,49,26.8467,80.9462,5,657
949,2020-04-14,Uttarakhand,7,30.0668,79.0193,0,35
950,2020-04-14,West Bengal,36,22.9868,87.855,7,190
