,Date,Name of State / UT,Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
642,2020-04-05,Andaman and Nicobar Islands,0,11.7401,92.6586,0,10
643,2020-04-05,Andhra Pradesh,1,15.9129,79.74,1,161
644,2020-04-05,Arunachal Pradesh,0,28.218000000000004,94.7278,0,1
645,2020-04-05,Assam,0,26.2006,92.9376,0,24
646,2020-04-05,Bihar,0,25.0961,85.3131,1,30
647,2020-04-05,Chandigarh,0,30.7333,76.7794,0,18
648,2020-04-05,Chhattisgarh,3,21.2787,81.8661,0,9
649,2020-04-05,Delhi,15,28.7041,77.1025,6,445
650,2020-04-05,Goa,0,15.2993,74.124,0,7
651,2020-04-05,Gujarat,14,22.2587,71.1924,10,105
652,2020-04-05,Haryana,24,29.0588,76.0856,0,49
653,2020-04-05,Himachal Pradesh,1,31.1048,77.1734,1,6
654,2020-04-05,Jammu and Kashmir,4,33.7782,76.5762,2,92
655,2020-04-05,Jharkhand,0,23.6102,85.2799,0,2
656,2020-04-05,Karnataka,12,15.3173,75.7139,4,144
657,2020-04-05,Kerala,49,10.8505,76.2711,2,306
658,2020-04-05,Ladakh,10,34.2996,78.2932,0,14
659,2020-04-05,Madhya Pradesh,0,22.9734,78.6569,6,104
660,2020-04-05,Maharashtra,42,19.7515,75.7139,24,490
661,2020-04-05,Manipur,0,24.6637,93.9063,0,2
662,2020-04-05,Mizoram,0,23.1645,92.9376,0,1
663,2020-04-05,Odisha,0,20.9517,85.0985,0,20
664,2020-04-05,Puducherry,1,11.9416,79.8083,0,5
665,2020-04-05,Punjab,1,31.1471,75.3412,5,57
666,2020-04-05,Rajasthan,21,27.0238,74.2179,0,200
667,2020-04-05,Tamil Nadu,6,11.1271,78.6569,3,485
668,2020-04-05,Telengana,32,18.1124,79.0193,7,269
669,2020-04-05,Uttar Pradesh,19,26.8467,80.9462,2,227
670,2020-04-05,Uttarakhand,2,30.0668,79.0193,0,22
671,2020-04-05,West Bengal,10,22.9868,87.855,3,69
