,Date,Name of State / UT,Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
582,2020-04-03,Andaman and Nicobar Islands,0,11.7401,92.6586,0,10
583,2020-04-03,Andhra Pradesh,1,15.9129,79.74,1,132
584,2020-04-03,Arunachal Pradesh,0,28.218000000000004,94.7278,0,1
585,2020-04-03,Assam,0,26.2006,92.9376,0,16
586,2020-04-03,Bihar,0,25.0961,85.3131,1,24
587,2020-04-03,Chandigarh,0,30.7333,76.7794,0,18
588,2020-04-03,Chhattisgarh,2,21.2787,81.8661,0,9
589,2020-04-03,Delhi,8,28.7041,77.1025,4,219
590,2020-04-03,Goa,0,15.2993,74.124,0,6
591,2020-04-03,Gujarat,8,22.2587,71.1924,7,87
592,2020-04-03,Haryana,21,29.0588,76.0856,0,43
593,2020-04-03,Himachal Pradesh,1,31.1048,77.1734,1,6
594,2020-04-03,Jammu and Kashmir,3,33.7782,76.5762,2,70
595,2020-04-03,Jharkhand,0,23.6102,85.2799,0,2
596,2020-04-03,Karnataka,10,15.3173,75.7139,3,124
597,2020-04-03,Kerala,27,10.8505,76.2711,2,286
598,2020-04-03,Ladakh,3,34.2996,78.2932,0,14
599,2020-04-03,Madhya Pradesh,0,22.9734,78.6569,6,99
600,2020-04-03,Maharashtra,42,19.7515,75.7139,16,335
601,2020-04-03,Manipur,0,24.6637,93.9063,0,2
602,2020-04-03,Mizoram,0,23.1645,92.9376,0,1
603,2020-04-03,Odisha,0,20.9517,85.0985,0,5
604,2020-04-03,Puducherry,1,11.9416,79.8083,0,3
605,2020-04-03,Punjab,1,31.1471,75.3412,4,46
606,2020-04-03,Rajasthan,3,27.0238,74.2179,0,133
607,2020-04-03,Tamil Nadu,6,11.1271,78.6569,1,309
608,2020-04-03,Telengana,1,18.1124,79.0193,3,107
609,2020-04-03,Uttar Pradesh,14,26.8467,80.9462,2,113
610,2020-04-03,Uttarakhand,2,30.0668,79.0193,0,10
611,2020-04-03,West Bengal,3,22.9868,87.855,3,53
