,Date,Name of State / UT,Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
1887,2020-05-14,Andaman and Nicobar Islands,33,11.7401,92.6586,0,33
1888,2020-05-14,Andhra Pradesh,1142,15.9129,79.74,47,2137
1889,2020-05-14,Arunachal Pradesh,1,28.218000000000004,94.7278,0,1
1890,2020-05-14,Assam,39,26.2006,92.9376,2,80
1891,2020-05-14,Bihar,388,25.0961,85.3131,7,940
1892,2020-05-14,Chandigarh,28,30.7333,76.7794,3,187
1893,2020-05-14,Chhattisgarh,55,21.2787,81.8661,0,59
1894,2020-05-14,Dadar Nagar Haveli,0,20.1809,73.0169,0,1
1895,2020-05-14,Delhi,2858,28.7041,77.1025,106,7998
1896,2020-05-14,Goa,7,15.2993,74.124,0,7
1897,2020-05-14,Gujarat,3562,22.2587,71.1924,566,9267
1898,2020-05-14,Haryana,418,29.0588,76.0856,11,793
1899,2020-05-14,Himachal Pradesh,39,31.1048,77.1734,2,66
1900,2020-05-14,Jammu and Kashmir,466,33.7782,76.5762,11,971
1901,2020-05-14,Jharkhand,79,23.6102,85.2799,3,173
1902,2020-05-14,Karnataka,451,15.3173,75.7139,33,959
1903,2020-05-14,Kerala,490,10.8505,76.2711,4,534
1904,2020-05-14,Ladakh,22,34.2996,78.2932,0,43
1905,2020-05-14,Madhya Pradesh,2004,22.9734,78.6569,232,4173
1906,2020-05-14,Maharashtra,5547,19.7515,75.7139,975,25922
1907,2020-05-14,Manipur,2,24.6637,93.9063,0,2
1908,2020-05-14,Meghalaya,10,25.467,91.3662,1,13
1909,2020-05-14,Mizoram,1,23.1645,92.9376,0,1
1910,2020-05-14,Odisha,143,20.9517,85.0985,3,538
1911,2020-05-14,Puducherry,9,11.9416,79.8083,1,13
1912,2020-05-14,Punjab,200,31.1471,75.3412,32,1924
1913,2020-05-14,Rajasthan,2459,27.0238,74.2179,121,4328
1914,2020-05-14,Tamil Nadu,2176,11.1271,78.6569,64,9227
1915,2020-05-14,Telengana,940,18.1124,79.0193,34,1367
1916,2020-05-14,Tripura,16,23.9408,91.9882,0,155
1917,2020-05-14,Uttar Pradesh,1902,26.8467,80.9462,83,3729
1918,2020-05-14,Uttarakhand,46,30.0668,79.0193,1,72
1919,2020-05-14,West Bengal,702,22.9868,87.855,207,2290
